text_name,genre,pos_NOUN,pos_VERB,pos_ADJ,pos_ADP,pos_PRON,pos_NUM,pos_ADV,pos_PART,nom_verb_ratio,case_Nom,case_Acc,case_Inst,case_Dat,case_Abl,case_Gen,case_Loc,case_Voc,tense_Pres,tense_Past,tense_Fut,tense_Imp,mood_Ind,mood_Opt,mood_Imp,mood_Sub,compound_rate,mantra_rate,avg_dep_length,subordination_rate,verb_final_rate,MCI
Mṛgendratantra,Shastra,453.4254807692308,137.01923076923077,116.2860576923077,0.3004807692307693,120.79326923076923,13.221153846153847,57.39182692307692,70.3125,5.0394736842105265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.8771929824561,43.859649122807014,6.578947368421052,0.0,401.3157894736842,26.31578947368421,35.08771929824561,0.0,230.46875,0.0,0.0,0.0,0.0,2.959374120717891
Mṛgendraṭīkā,Shastra,444.81620271234834,125.66916488222698,100.95467523197715,0.6691648822269807,110.41220556745182,7.62847965738758,54.246966452533904,113.35653104925053,5.221512247071352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.9062832800852,70.6425275115371,19.52431664891729,0.0,336.1732339368122,44.37344692935747,15.974440894568689,0.0,262.71413276231266,0.0,0.0,0.0,0.0,2.936355438731328
Narasiṃhapurāṇa,Puranic,367.79324055666,153.08151093439366,115.30815109343936,1.9880715705765406,151.09343936381708,5.964214711729622,87.4751491053678,49.70178926441352,4.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.6623376623377,51.948051948051955,77.92207792207792,0.0,298.7012987012987,64.93506493506493,103.89610389610391,0.0,151.09343936381708,0.0,0.0,0.0,0.0,3.065631333761357
Narmamālā,Kavya,486.8350349274583,171.05498835751388,131.82876589647145,0.8955758552749418,86.69174279061437,7.522837184309512,58.92889127709117,41.73383485581228,4.123560209424084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.3455497382199,113.0890052356021,13.612565445026178,0.0,302.61780104712045,3.141361256544503,23.036649214659686,0.0,304.8540211355902,0.0,0.0,0.0,0.0,2.9853895502968397
Nibandhasaṃgraha,Shastra,471.0440456769984,133.3605220228385,125.74768896139207,1.223491027732463,69.1952147906471,10.875475802066342,53.4257748776509,112.15334420880914,4.99388379204893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.86340468909276,128.44036697247708,18.34862385321101,0.0,439.34760448521916,33.63914373088685,3.058103975535168,0.0,247.00924415443177,0.0,0.0,0.0,0.0,2.9710682197375213
Nighaṇṭuśeṣa,Shastra,844.7329006490265,16.974538192710934,18.971542685971045,0.0,19.9700449326011,0.4992511233150275,13.47978032950574,57.41387918122816,52.05882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.7647058823529,0.0,29.41176470588235,0.0,29.41176470588235,911.7647058823529,0.0,0.0,34.448327508736895,0.0,0.0,0.0,0.0,1.8701479352502735
Nirukta,Vedic,349.8518718017775,177.21518987341773,77.02666307568003,9.695663883652033,113.65472663614328,10.234311877188258,52.24885537301373,165.6342580123889,3.0501519756838906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.1063829787234,130.69908814589664,19.756838905775076,0.0,548.6322188449848,82.06686930091185,25.835866261398177,13.677811550151976,90.76218691085376,133.8540263937517,0.0,0.0,0.0,3.2091671814887266
Nyāyabhāṣya,Shastra,487.47390396659705,130.48016701461378,101.25260960334029,0.0,85.59498956158663,9.394572025052192,44.88517745302714,96.03340292275574,5.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,16.0,16.0,0.0,472.0,32.0,0.0,0.0,237.99582463465555,0.0,0.0,0.0,0.0,2.899310564437223
Nyāyabindu,Shastra,552.7426160337553,67.51054852320675,97.0464135021097,0.0,101.26582278481013,12.658227848101266,46.413502109704645,84.38818565400844,11.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.5,62.5,0.0,0.0,125.0,0.0,0.0,0.0,320.6751054852321,0.0,14.1875,31.25,0.0,2.3931911501159644
Nyāyasūtra,Shastra,670.2002355712604,42.697290930506476,78.62190812720848,1.4723203769140165,55.06478209658422,6.478209658421672,34.74676089517079,74.79387514723204,18.82758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0344827586207,0.0,0.0,0.0,20.689655172413794,20.689655172413794,0.0,0.0,424.3227326266196,0.0,0.0,0.0,0.0,2.3439579772227073
Nādabindūpaniṣat,Vedic,405.1094890510949,138.68613138686132,182.4817518248175,0.0,58.394160583941606,7.299270072992701,76.64233576642336,58.394160583941606,4.657894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.6842105263158,26.31578947368421,0.0,0.0,236.8421052631579,210.52631578947367,26.31578947368421,0.0,113.13868613138686,0.0,0.0,0.0,0.0,2.7825161687703734
Nāradasmṛti,Shastra,394.19616076784644,187.2375524895021,102.80443911217758,1.0497900419916018,98.90521895620876,17.84643071385723,55.48890221955609,82.93341331733653,3.182619142971566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.74449339207047,13.616339607529035,8.009611533840609,0.0,155.3864637565078,256.7080496595915,4.805766920304365,0.0,143.9712057588482,0.0,0.0,0.0,0.0,3.0242455379129694
Nāḍīparīkṣā,Shastra,420.8494208494208,156.37065637065638,223.2947232947233,3.8610038610038613,39.25353925353926,14.157014157014158,55.98455598455598,37.323037323037326,4.37037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.1316872427984,0.0,0.0,0.0,263.3744855967078,263.3744855967078,4.11522633744856,0.0,203.34620334620334,0.0,0.0,0.0,0.0,2.7830129314681287
Nāṭyaśāstra,Shastra,446.9359154032361,169.8305516626322,78.86354949675118,0.3822142948146261,74.02216842909924,12.995286023697286,73.3851446044082,72.87552554465537,3.5318829707426858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.066016504126,24.006001500375096,34.5086271567892,0.0,131.2828207051763,143.28582145536384,48.01200300075019,0.0,163.71512294559818,0.0,0.0,0.0,0.0,3.0884735115413275
Nāṭyaśāstravivṛti,Shastra,458.3173261621206,105.26315789473684,108.33653476757587,2.3050326546292736,81.82865923933923,0.768344218209758,60.315021129466004,144.44871302343452,6.160583941605839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.9051094890511,40.14598540145985,29.197080291970803,0.0,372.26277372262774,36.4963503649635,21.897810218978105,0.0,268.15213215520555,0.0,0.0,0.0,0.0,2.9348877608054353
Padārthacandrikā,Shastra,535.7142857142857,107.14285714285714,214.28571428571428,0.0,0.0,71.42857142857143,0.0,35.714285714285715,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.42857142857144,0.0,0.0,0.0,0.0,2.0330758435056113
Paramānandīyanāmamālā,Shastra,781.9905213270142,61.611374407582936,52.132701421800945,0.0,18.95734597156398,0.0,18.95734597156398,47.393364928909946,13.846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.84615384615387,0.0,0.0,0.0,153.84615384615387,76.92307692307693,0.0,0.0,241.70616113744074,0.0,0.0,0.0,0.0,2.093500808981407
Paraśurāmakalpasūtra,Shastra,576.0743321718932,154.47154471544715,90.0116144018583,0.5807200929152149,42.39256678281068,45.29616724738676,44.71544715447155,25.551684088269457,4.586466165413534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.61654135338344,18.796992481203006,3.7593984962406015,0.0,33.83458646616541,78.94736842105263,15.037593984962406,3.7593984962406015,390.8246225319396,0.0,0.0,0.0,0.0,2.9296803058479988
Parāśaradharmasaṃhitā,Shastra,452.156910668459,188.07283392398878,67.45692288891604,1.5886594158621532,59.63583038005622,31.40657460589026,52.30355615300012,83.71013075889039,3.0799220272904484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.2605588044185,5.198180636777128,5.198180636777128,0.0,220.92267706302792,300.19493177387915,6.49772579597141,0.0,152.8779176341195,0.0,0.0,0.0,0.0,3.04219443272524
Parāśarasmṛtiṭīkā,Shastra,441.0215903106898,140.6003159557662,111.76935229067931,0.9215376513954713,60.95313322801474,15.139547130068458,63.05950500263297,119.66824644549763,4.365168539325842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.6217228464419,84.26966292134831,8.426966292134832,0.0,220.0374531835206,218.16479400749066,15.917602996254683,0.0,186.1506055818852,0.0,0.0,0.0,0.0,3.0106232926489165
Pañcaviṃśabrāhmaṇa,Vedic,354.80241399297626,209.45139622898836,77.8410446997852,7.228340550308569,150.49950560878312,27.617716253537456,35.39159193971837,115.44887312898497,2.7841445547777957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.4510825329643,114.76477291225785,4.395246622171578,0.0,676.2168321666938,62.672961093928045,38.74328503988279,6.185902653426664,34.607385181901876,63.145691977223905,1958.3244138634047,39.50050968399592,0.0,3.2415637775434143
Pañcārthabhāṣya,Shastra,441.35486075516826,159.70442508115497,78.93388006150693,1.4949598496497523,98.24021869126943,5.509994874423373,72.86861438578507,97.08696395011106,3.872960684675047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.04894356779886,100.02674511901579,19.791388071676916,0.0,441.02701257020595,38.78042257288045,6.953730944102701,0.0,216.555612506407,0.0,0.0,0.0,0.0,3.036414180627225
Prasannapadā,Shastra,392.73927392739273,135.31353135313532,75.90759075907592,0.0,158.41584158415841,3.3003300330033003,49.504950495049506,141.9141914191419,4.634146341463414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.7073170731708,0.0,0.0,0.0,439.0243902439024,146.34146341463415,0.0,0.0,165.01650165016503,0.0,0.0,0.0,0.0,2.947962683171246
Pāraskaragṛhyasūtra,Vedic,389.3740007379166,193.58012544582462,89.16492436354692,9.715902103062353,120.52638051900136,21.153609642110442,53.99089902840979,71.57791169597836,3.0946632782719186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0304955527318,110.5463786531131,10.800508259212199,0.0,341.1689961880559,136.59466327827192,170.26683608640406,12.706480304955527,77.3582585167876,245.23428852539664,1450.1570894253655,45.90275416524992,1.7241379310344827,3.285529727395566
Pāśupatasūtra,Shastra,388.7775551102204,222.4448897795591,110.22044088176352,0.0,100.20040080160321,8.016032064128256,58.116232464929865,48.09619238476954,2.6936936936936937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.6126126126126,18.01801801801802,9.00900900900901,0.0,288.2882882882883,288.2882882882883,27.027027027027028,9.00900900900901,134.2685370741483,0.0,0.0,0.0,0.0,3.075703470426515
Rasahṛdayatantra,Shastra,495.4433497536946,188.05418719211823,90.64039408866995,1.2315270935960592,52.0935960591133,18.10344827586207,58.86699507389163,48.15270935960591,3.39358218729535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.2626064178127,0.0,9.1683038637852,0.0,252.12835625409298,80.5500982318271,2.619515389652914,0.0,277.58620689655174,0.0,0.0,0.0,0.0,2.954372511868549
Rasakāmadhenu,Shastra,523.1746031746031,156.19047619047618,89.52380952380952,0.888888888888889,48.12698412698413,28.6984126984127,69.2063492063492,43.80952380952381,4.230894308943089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.2357723577236,8.94308943089431,8.130081300813009,0.0,82.92682926829269,295.1219512195122,5.691056910569106,0.0,257.1428571428571,0.0,0.0,0.0,0.0,2.905457410242738
Rasamañjarī,Shastra,518.1651959615232,169.72732331663883,98.17950552508148,2.066936958422768,53.97885364496383,25.916209555608553,59.46418634231656,30.05008347245409,3.9494145199063233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.728337236534,0.936768149882904,5.620608899297424,0.0,157.8454332552693,344.2622950819672,7.494145199063232,0.0,229.27100723427935,0.0,0.0,0.0,0.0,2.9093122040016617
Rasaprakāśasudhākara,Shastra,462.3959000640615,161.62716207559257,108.96860986547085,1.6655989750160154,52.08199871877002,22.549647661755284,77.83472133247918,63.8052530429212,3.8573127229488704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.35552913198575,0.7927070947284979,9.512485136741972,0.0,174.39556084026952,278.2401902497028,13.476020610384463,0.0,208.5842408712364,0.0,0.0,0.0,0.0,2.946167622489691
Rasaratnasamuccaya,Shastra,515.5538154897495,156.67710706150342,120.47978359908885,2.277904328018223,54.95444191343964,21.64009111617312,57.196753986332574,29.434794988610477,4.41026805997274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.2726033621081,1.817355747387551,2.271694684234439,0.0,122.44434348023626,267.8328032712404,4.997728305315766,0.0,270.6079157175398,0.0,0.0,0.0,0.0,2.9064872156465187
Rasaratnasamuccayabodhinī,Shastra,513.5303265940902,147.43390357698289,94.40124416796269,0.9331259720062208,53.499222395023324,13.996889580093312,58.164852255054434,89.1135303265941,4.486286919831223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0928270042194,130.8016877637131,14.767932489451477,0.0,208.86075949367088,111.81434599156118,0.0,0.0,297.51166407465007,0.0,0.0,0.0,0.0,2.8816288561519476
Rasaratnasamuccayadīpikā,Shastra,475.60975609756093,109.7560975609756,109.7560975609756,0.0,60.97560975609756,48.78048780487805,60.97560975609756,85.3658536585366,5.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.3333333333333,111.1111111111111,0.0,0.0,444.4444444444444,0.0,0.0,0.0,243.90243902439025,0.0,0.0,0.0,0.0,2.831206162726377
Rasaratnasamuccayaṭīkā,Shastra,473.5632183908046,169.78653530377667,97.3727422003284,1.80623973727422,68.22660098522168,12.315270935960593,69.376026272578,75.36945812807882,3.764506769825919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.7272727272727,66.73114119922631,14.023210831721471,0.0,225.8220502901354,104.44874274661508,0.9671179883945842,0.0,281.93760262725783,0.0,3.142857142857143,142.85714285714286,0.0,2.988734757351283
Rasaratnākara,Shastra,469.51346638615644,206.13710884933948,77.34879930251512,1.2888307651484998,69.48314095638824,27.236026610564622,74.33520971930024,37.67934648698849,2.9899779330636265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.48179477749164,0.3677822728944465,3.126149319602795,0.0,98.56564913571165,401.8940787054064,3.585877160720853,0.0,201.77782832016072,0.0,0.0,0.0,0.0,2.953540244959238
Rasasaṃketakalikā,Shastra,530.1363836339639,150.2419709634844,121.42542894852618,0.6599208095028596,49.93400791904971,32.99604047514298,48.17421909370875,28.156621205455348,4.669106881405564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.597364568082,5.856515373352855,2.9282576866764276,0.0,118.59443631039532,303.07467057101024,4.392386530014641,0.0,264.18829740431147,0.0,0.0,0.0,0.0,2.868415980608371
Rasataraṅgiṇī,Shastra,479.1356184798808,172.1311475409836,93.88971684053651,1.4903129657228018,65.57377049180329,10.059612518628912,64.08345752608048,57.37704918032787,3.70995670995671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.28138528138527,0.0,0.0,0.0,177.4891774891775,205.62770562770564,2.1645021645021645,0.0,221.31147540983605,0.0,0.0,0.0,0.0,2.9442494993948083
Rasendracintāmaṇi,Shastra,504.6581517655898,160.18031555221637,110.59353869271224,2.70473328324568,55.1465063861758,21.93839218632607,63.93688955672426,42.37415477084899,4.185272045028142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.21013133208254,5.628517823639775,2.8142589118198873,0.0,168.85553470919322,255.62851782363975,9.849906191369605,0.0,263.48610067618336,0.0,0.0,0.0,0.0,2.9610906059977395
Rasendracūḍāmaṇi,Shastra,487.94642857142856,159.54241071428572,130.97098214285717,1.8973214285714286,59.82142857142858,19.53125,59.988839285714285,35.546875,4.2542847149352925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.12696747114376,3.497726477789437,1.0493179433368311,0.0,151.45155648828262,187.12836656173488,1.3990905911157747,0.0,266.796875,0.0,0.0,0.0,0.0,2.889125193390371
Rasendrasārasaṃgraha,Shastra,522.1987315010571,164.55250176180408,103.59408033826638,0.3523608174770966,38.231148696264974,25.017618040873856,72.41014799154334,29.069767441860463,4.035331905781584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.7387580299786,1.0706638115631693,2.1413276231263385,0.0,156.3169164882227,306.20985010706636,3.2119914346895073,0.0,226.9203664552502,0.0,0.0,0.0,0.0,2.9235333196669253
Rasikapriyā,Kavya,546.2427745664739,156.0693641618497,127.16763005780346,2.890173410404624,75.14450867052024,14.45086705202312,40.46242774566474,23.12138728323699,4.796296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.25925925925924,92.59259259259258,0.0,0.0,333.3333333333333,0.0,37.03703703703704,0.0,364.16184971098266,0.0,0.0,0.0,0.0,2.964577379315397
Rasikasaṃjīvanī,Kavya,283.13253012048193,174.6987951807229,162.65060240963854,0.0,108.43373493975903,6.024096385542169,78.3132530120482,150.60240963855424,3.1724137931034484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.3448275862069,137.9310344827586,34.48275862068965,0.0,448.2758620689655,0.0,0.0,0.0,174.6987951807229,0.0,0.0,0.0,0.0,2.9484439474110924
Rasādhyāya,Shastra,454.6002108116248,204.03553681674447,89.59494052100588,1.8069567836169251,58.274356271645836,31.32058424936004,76.64508357175124,32.976961301008885,2.952767527675277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.4280442804428,4.428044280442804,5.166051660516605,0.0,133.57933579335793,257.56457564575646,5.166051660516605,0.0,181.59915675350098,0.0,0.0,0.0,0.0,3.051464000325185
Rasādhyāyaṭīkā,Shastra,458.9974293059126,187.53213367609254,73.39331619537275,0.5141388174807198,61.05398457583548,27.63496143958869,111.43958868894602,42.28791773778921,3.1644962302947226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.95819054146676,6.854009595613434,6.16860863605209,0.0,222.7553118574366,42.494859492803286,1.3708019191226868,0.0,211.18251928020564,0.0,0.0,0.0,0.0,3.0363421481268817
Rasārṇava,Shastra,500.751503006012,171.02955911823648,89.14704408817634,0.375751503006012,58.46067134268537,29.872244488977955,50.288076152304605,54.10821643286573,3.7909190772610764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.9410472354449,9.886488465763456,13.181984621017943,0.0,176.49212742585132,358.11058220432074,15.195898938117905,0.0,222.53882765531063,0.0,0.0,0.0,0.0,2.9533295659604724
Rasārṇavakalpa,Shastra,457.69070446019174,187.36973739057942,92.33013755731555,0.41684035014589416,66.69445602334306,31.679866611087952,54.60608586911213,62.52605252188412,3.2914349276974417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.825361512792,7.78642936596218,21.134593993325918,0.0,210.23359288097888,331.4794215795328,21.134593993325918,0.0,205.29387244685284,0.0,0.0,0.0,0.0,2.9704149651624125
Ratnadīpikā,Shastra,474.79564032697544,113.76021798365123,198.9100817438692,0.6811989100817438,53.81471389645776,23.16076294277929,38.8283378746594,34.741144414168936,6.395209580838324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.9940119760479,29.940119760479043,23.952095808383234,0.0,329.34131736526945,221.5568862275449,5.9880239520958085,0.0,263.6239782016349,0.0,0.0,0.0,0.0,2.863840523887933
Ratnaṭīkā,Shastra,484.11386593204776,124.8852157943067,97.88797061524335,1.4692378328741964,75.1147842056933,13.039485766758494,55.83103764921947,113.49862258953168,5.261764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.94117647058823,39.705882352941174,7.352941176470588,0.0,275.0,83.8235294117647,1.4705882352941175,0.0,149.31129476584022,0.0,0.0,0.0,0.0,3.1501443612780387
Rājamārtaṇḍa,Shastra,526.7973856209151,134.640522875817,104.57516339869281,1.3071895424836601,96.73202614379085,7.8431372549019605,58.8235294117647,52.287581699346404,5.407766990291262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.6019417475728,106.79611650485437,9.70873786407767,0.0,475.7281553398058,0.0,0.0,0.0,270.5882352941176,0.0,0.0,0.0,0.0,2.9832147424620343
Rājanighaṇṭu,Shastra,568.3123536592688,58.87650343212792,196.5018311353039,1.6410174308071004,37.483239608557305,10.38643959254738,28.97796633913026,33.30064640076848,13.626784500339905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.09313392250175,19.714479945615228,5.098572399728076,0.0,195.4452753229096,261.7267165193746,5.098572399728076,0.0,228.70179511297005,0.0,0.0,0.0,0.0,2.4631612454352947
Rāmāyaṇa,Epic,408.18831049669683,195.17295693662834,116.29862980181062,0.8066735992170295,108.74036579398091,6.411334719843405,60.03410203082946,62.27443724002936,3.244441832677127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.59654071418777,125.81536110947874,38.8630976866271,0.0,324.5773834009128,18.98101898101898,50.59646236116824,0.01958825488237253,138.73638977244923,0.0,257.41444866920153,98.85931558935361,0.0,3.127719542230649
Saddharmapuṇḍarīkasūtra,Kavya,403.40980318415444,159.64648364046636,94.61577033972672,0.15670051397768583,128.87050269524883,30.838661150808573,55.31528143412311,70.07646985082111,3.9267765999214763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.88378484491557,56.53710247349823,87.75029446407538,0.0,373.1841382018061,86.7687475461327,26.894385551629366,0.0,185.87814968033095,0.0,0.0,0.0,0.0,3.1323953550177484
Sarvadarśanasaṃgraha,Shastra,446.7680608365019,146.38783269961976,111.2167300380228,1.9011406844106464,101.71102661596957,8.55513307984791,44.67680608365019,104.56273764258556,4.5064935064935066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.5974025974026,19.48051948051948,12.987012987012989,0.0,259.7402597402597,97.40259740259741,6.493506493506494,0.0,267.1102661596958,0.0,0.0,0.0,0.0,2.9651757611772895
Sarvāṅgasundarā,Shastra,455.7240166996265,125.79652823555263,133.70687760931662,2.3071852340145025,84.59679191386509,16.15029663810152,54.27378598110305,89.3210283454186,5.358078602620087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.707423580786,22.707423580786028,14.847161572052402,0.0,290.8296943231441,131.87772925764193,0.8733624454148472,0.0,234.67369808833223,0.0,0.0,0.0,0.0,2.9375879723382954
Saundarānanda,Kavya,402.0938552188552,185.86910774410777,111.53198653198653,1.2626262626262628,82.80723905723904,4.366582491582491,59.50126262626262,102.95664983164983,3.2088876309085763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.4463628644212,170.3934333427682,12.73705066515709,0.0,380.69629210302855,42.456835550523635,25.191055759977356,0.0,153.5669191919192,0.0,0.0,0.0,0.0,3.1323261237682574
Saṃvitsiddhi,Shastra,377.9018513076697,126.94681163679105,114.60476050543637,1.175433441081399,114.60476050543637,9.10960916838084,78.46018219218337,136.0564208051719,4.782407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.4444444444445,30.09259259259259,4.62962962962963,0.0,384.25925925925924,97.22222222222223,20.833333333333332,0.0,252.7181898325007,0.0,0.0,0.0,0.0,3.033276558319965
Saṅghabhedavastu,Kavya,413.89688563203345,196.6762627584402,91.86076943208585,0.26171159382360637,112.40512954723894,20.5443601151531,59.80109918869406,67.91415859722585,3.143047238855622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.2574850299401,75.84830339321358,35.92814371257485,0.0,380.5721889554225,19.29474384564205,53.89221556886228,0.0,127.8461135828317,0.0,0.0,0.0,0.0,3.1120510070292764
Skandapurāṇa,Puranic,406.0926027064749,170.3380059469628,107.83421324109473,0.606832938891923,122.39820377450087,5.461496450027307,67.54050609867103,61.4721767097518,3.735660847880299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.63270395439972,192.7324545778411,39.54399714998219,0.0,388.31492696829355,26.36266476665479,60.206626291414324,0.0,142.7877905212695,0.0,0.0,0.0,0.0,3.072638787430454
Skandapurāṇa (Revākhaṇḍa),Puranic,440.5601192944685,176.01228238906586,104.84148482789655,0.7323550951620446,102.93559686940256,11.585328192141743,68.48843673069626,56.93840276000812,3.6834770403047923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.70663725686785,101.86484860637658,22.65891317425306,0.0,313.5151393623421,82.41427712051333,60.808101062763185,0.10026067776218167,160.59753116920933,0.0,0.0,0.0,0.0,3.088865300529174
Smaradīpikā,Kavya,481.086323957323,79.53443258971872,203.68574199806014,11.639185257032008,28.128031037827352,15.518913676042677,56.256062075654704,45.586808923375365,8.963414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.26829268292687,12.195121951219512,12.195121951219512,0.0,182.9268292682927,134.14634146341464,12.195121951219512,0.0,270.61105722599416,0.0,0.0,0.0,0.0,2.5848845918600074
Spandakārikā,Shastra,350.06605019815055,173.05151915455747,121.53236459709379,1.321003963011889,128.13738441215324,2.642007926023778,89.82826948480846,89.82826948480846,3.4656488549618323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.1832061068702,0.0,30.534351145038165,0.0,312.97709923664127,137.40458015267177,0.0,0.0,206.0766182298547,0.0,0.0,0.0,0.0,2.922750576633889
Spandakārikānirṇaya,Shastra,418.77934272300473,143.84976525821597,115.2112676056338,0.9389671361502347,104.88262910798123,3.755868544600939,56.713615023474176,124.50704225352113,4.441253263707572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.3237597911227,24.804177545691903,19.5822454308094,0.0,295.0391644908616,52.87206266318538,8.485639686684074,0.0,292.7699530516432,0.0,0.0,0.0,0.0,2.974533255272078
Sphuṭārthāvyākhyā,Shastra,398.4168865435356,163.58839050131925,97.62532981530343,10.554089709762533,65.96306068601584,0.0,73.87862796833774,153.03430079155672,3.435483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.61290322580646,48.387096774193544,0.0,0.0,338.7096774193548,96.77419354838709,16.129032258064516,0.0,292.8759894459103,0.0,0.0,0.0,0.0,2.94847365203837
Suśrutasaṃhitā,Shastra,485.31566715057835,142.69259342561733,140.3139291580619,1.9697248519298534,48.40479549621391,12.322707724183996,59.3780031488335,48.80010359798529,4.72368169659916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.4772640427971,14.759266335498662,22.11501719526175,0.0,227.2162781811234,226.977455101261,6.734810852120749,0.0,257.8908268073418,0.0,22.666666666666668,148.14814814814815,0.0,3.0566453301431813
Sāmavidhānabrāhmaṇa,Vedic,348.8910318225651,207.13596914175506,92.38187078109932,11.378977820636452,124.20443587270974,35.10125361620057,49.95178399228544,91.22468659594986,2.729981378026071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.4581005586592,79.14338919925513,5.58659217877095,0.0,286.7783985102421,254.1899441340782,36.312849162011176,1.86219739292365,86.78881388621022,144.6480231436837,795.7200748129676,56.10972568578554,0.0,3.1433375631532896
Sātvatatantra,Shastra,531.7562866514263,124.73909154159627,145.81055561077426,0.7951495875161515,73.84951794056256,9.243613954875261,43.932014710267374,43.932014710267374,6.0239043824701195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.3027888446215,91.63346613545816,43.027888446215144,0.0,325.0996015936255,68.52589641434263,35.85657370517929,0.0,193.7183182586224,0.0,0.0,0.0,0.0,3.052381814084864
Sāṃkhyakārikā,Shastra,498.60205032618825,101.5843429636533,139.79496738117427,4.659832246039143,65.23765144454799,24.231127679403542,56.84995340167754,61.50978564771668,6.926605504587156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.41284403669727,18.34862385321101,0.0,0.0,486.2385321100918,9.174311926605505,0.0,0.0,210.62441752096925,0.0,0.0,0.0,0.0,2.7312546343602317
